id,title,safety_score,published,canonical_url,safety_reasons
doc-872eead1c6b8,헝가리 · myEESZT,-1,2025-10-03,https://www.eeszt.gov.hu/hu/eeszt-mobilalkalmazas,-oecd-only
doc-e533f249f15f,그리스 · Upgrading 국가 Network Infrastructures Research · 기술 (GRNET),-1,2025-10-03,https://greece20.gov.gr/?projects=anavathmisi-toy-ethnikoy-diktyoy-ypodomon-technologias-kai-ereynas-edyte-16955-3,-oecd-only
doc-c17ef19ed47e,몰타 · Be Seen · Be Heard,-1,2025-10-03,https://www.maltahealthnetwork.org/to-be-seen-and-to-be-heard/,-oecd-only
doc-6ce996742991,스웨덴 · Swestore,-1,2025-10-03,https://docs.swestore.se/about/,-oecd-only
doc-bccc50366d49,스웨덴 · Swedish participation Chips Joint Undertaking,-5,2025-10-03,https://www.vinnova.se/en/m/digital-transformation/chips-joint-undertaking--ett-eu-program-for-att-starka-konkurrenskraften-inom-halvledare/,-oecd-only;-competitiv|경쟁력|market\s*shar;-chip|반도체|compute\s*infr|데이터센;-industry-heavy
doc-fc2916fa8969,스웨덴 · Swedish participation LUMI hosted by CSC Finland,-1,2025-10-03,https://eurohpc-ju.europa.eu/inauguration-lumi-fastest-greenest-supercomputer-europe-2022-06-13_en,-oecd-only
doc-aa9e10849231,헝가리 · Supporting digital transformation 의료 (COFOG code: 07.4) – Recovery · Resilience Fund Plan,2,2025-10-03,https://commission.europa.eu/business-economy-euro/economic-recovery/recovery-and-resilience-facility/country-pages/hungarys-recovery-and-resilience-plan_en,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu;+standard|표준|iso/?iec;-adopt(ion)?\b|도입\s*가속|활용\s*촉
doc-3bb54e0fc342,슬로베니아 · SMASH – 머신러닝 climate,2,2025-10-03,https://smash.ung.si/,-oecd-only;+\brisk\b|위험\s*관리|위험관리|고위험|hi
doc-a5e12b9167d7,Romanian 국가 HPC Competence 센터 (RoNCC),-4,2025-10-03,https://www.ici.ro/en/competence-centers/romanian-national-hpc-competence-center-roncc/,-oecd-only;-startup|스타트업|smes?\b|중소기업;-industry-heavy;-bare-institution
doc-c062cd130fc6,포르투갈 · R&D Funds Data Science · AI,-3,2025-10-03,https://www.fct.pt/en/concurso-para-projetos-em-inteligencia-artificial-ciencia-dos-dados-e-ciberseguranca-com-117-candidaturas/,-oecd-only;-adopt(ion)?\b|도입\s*가속|활용\s*촉
doc-baad412e26e3,슬로베니아 · Pilot projects enhance energy efficiency · enhancement use renewables economy,-3,2025-10-03,https://www.gov.si/en/news/2022-05-16-government-adopts-strategic-starting-points-for-the-promotion-of-energy-efficiency-in-the-economy/,-oecd-only;-adopt(ion)?\b|도입\s*가속|활용\s*촉
doc-8d430f673017,라트비아 · Pilot project “Implementation solution reduce number Was Not Brought (WNB) · no-show patients hospital”,-1,2025-10-03,https://metab.ern-net.eu/hcp/childrens-clinical-university-hospital-of-riga/,-oecd-only
doc-cc0d19ac2701,폴란드 · New Energy,-3,2025-10-03,https://nowaenergiasa.pl/?page_id=444&lang=en,-oecd-only;-cluster|허브\s*조성|sandbox(?!.*
doc-6aa184bc5d4d,헝가리 · 국가 Rescue Service,-1,2025-10-03,https://www.mentok.hu/,-oecd-only
doc-4c8d7b43452c,폴란드 · 국가 Data 센터 Excellence,-1,2025-10-03,https://www.gov.pl/web/cyfryzacja/rusza-pilotaz-programu-centrow-doskonalosci-danych?,-oecd-only;-bare-institution
doc-ff616c932f99,폴란드 · 국가 센터 Data Processing,2,2025-10-03,"https://www.gov.pl/web/cyfryzacja/budowa-krajowego-centrum-przetwarzania-danych--rozpoczecie-prac-projektowych#:~:text=Budowa%20KCPD%20to%20jedna%20z,Badawczym%20oraz%20Centr",-oecd-only;+\bsecurit|보안|사이버보안|cybersecu;-bare-institution
doc-15959e3cb7ce,이탈리아 · 국가 인공지능 PhD 프로그램,-1,2025-10-03,https://www.phd-ai.it/,-oecd-only
doc-64d915b98040,국가 Academic Infrastructure Supercomputing 스웨덴 (NAISS),-1,2025-10-03,https://liu.se/en/organisation/liu/naiss,-oecd-only
doc-fb163658deb2,스웨덴 · MyFab,-1,2025-10-03,https://myfab.se/,-oecd-only
doc-3671710b1203,몰타 · Master 인공지능 Industry 4.0,-3,2025-10-03,https://mcast.edu.mt/prospectus-2024-25/ri7-o06-21/,-oecd-only;-competitiv|경쟁력|market\s*shar
doc-2ed30a4f6303,오스트리아 · 법 as Code,-1,2025-10-03,https://oecd.ai/en/dashboards/policy-initiatives/law-as-code,-oecd-only
doc-ea19b9f2a72e,Latvian population genome reference project,-1,2025-10-03,https://www.genomadatubaze.lv/en/,-oecd-only
doc-5c58735a3b3b,Latvian Digital health 센터,-1,2025-10-03,https://labsoflatvia.com/en/news/the-establishment-of-the-health-sectors-digital-competence-center-is-underway,-oecd-only;-bare-institution
doc-ef38e37d2065,폴란드 · IPCEI-CIS,-1,2025-10-03,https://chmura.gov.pl/zuch/news/cztery-projekty-ipcei-cis-otrzymaly-dofinansowanie-w-ramach-krajowego-planu-odbudowy,-oecd-only
doc-666f234e3fd5,슬로베니아 · HIDRA,-1,2025-10-03,https://vicoslab.github.io/hidra-visualization/en/,-oecd-only
doc-2f608c8da224,Genomic Data Infrastructure (GDI) Ireland,1,2025-10-03,https://genomicdata.ie/,-oecd-only;+privacy|개인정보|data\s*protecti
doc-a188641e7f56,네덜란드 · Dutch Vision Data Sharing Between Companies,15,2025-10-03,https://api.oecdai.org/storage/policy-initiatives/Oct2025/117ojppp0xmgamfqju-De%20Nederlandse%20visie%20op%20datadeling%20tussen%20bedrijven.pdf,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu;+governan|거버넌스;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+privacy|개인정보|data\s*protecti;-agriculture|농업\s*AI|관광|touri;-no-ai
doc-8c1b9874113a,이탈리아 · Digital Transition Fund,-5,2025-10-03,https://pitchbook.com/profiles/fund/23013-64F#overview,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu;-startup|스타트업|smes?\b|중소기업;-invest(ment)?\b|투자\s*유치|vent;-competitiv|경쟁력|market\s*shar;-industry-heavy
doc-d4844bcbe39d,슬로베니아 · Digital Transformation Robotic Factories Future DIGITOP,-3,2025-10-03,https://digitop.info/,-oecd-only;-adopt(ion)?\b|도입\s*가속|활용\s*촉
doc-59c10c3344b8,키프로스 · Digital AI Assistant,-1,2025-10-03,https://www.gov.cy/en/digital-assistant-usage-policy/,-oecd-only
doc-1fa4fd7e366a,폴란드 · Common State IT Infrastructure 프로그램,9,2025-10-03,https://chmura.gov.pl/informacje/czym-jest-zuch,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-no-ai
doc-64f3c5c61845,몰타 · Chips Competence 센터,-8,2025-10-03,https://maltaenterprise.com/node/1852,-oecd-only;-startup|스타트업|smes?\b|중소기업;-talent|인재\s*양성|skills\s*agen;-chip|반도체|compute\s*infr|데이터센;-industry-heavy;-bare-institution
doc-ea89e46acf7c,오스트리아 · Automated Transport – Innovation Labs,-1,2025-10-03,https://www.alp-lab.at/,-oecd-only
doc-d6d497eaf40a,오스트리아 · 협정 Implementation 법 2024,10,2025-10-03,https://www.parlament.gv.at/gegenstand/XXVII/I/2310,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+incident|사고\s*보고|reporting\s;-no-ai
doc-bb2a65d8a7c5,라트비아 · Advancement paediatric cancer care,-1,2025-10-03,https://www.fm.gov.lv/en/article/swiss-programme-advancing-children-cancer-care-latvia-kicks,-oecd-only
doc-060c781f39c4,그리스 · ARIS (Advanced Research Information 시스템),-1,2025-10-03,https://api.oecdai.org/storage/policy-initiatives/Oct2025/117ojppp0xmgaoxb9b-fu_7augyjj2mmd8ifn.pdf,-oecd-only
doc-6aecdabc05a2,리투아니아 · AIDA,-1,2025-10-03,https://www.aidaeuproject.org/consortium/,-oecd-only
doc-dab5b7a28e37,벨기에 · AI Intelligent Image Analysis,2,2025-10-03,https://wegenenverkeer.be/nieuws/wegen-verkeer-analyseert-grijze-punten-met-hulp-van-ai,-oecd-only;+\bsafety\b|안전성|안전\s*확보
doc-66d813885e4f,벨기에 · AI Usage Flemish Government Agency Innovation · Entrepreneurship (VLAIO),4,2025-10-03,https://www.vlaio.be/nl/nieuws/nieuwe-chatgpt-bot-van-vlaio-geeft-snel-en-actueel-antwoord-op-ondernemersvragen,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];-bare-institution
doc-54b80d3957c2,오스트리아 · AI Map,-1,2025-10-03,https://oecd.ai/en/dashboards/policy-initiatives/ai-map,-oecd-only
doc-625380252591,헝가리 · campaign promoting use health data,-1,2025-10-03,https://hungarytoday.hu/new-service-introduced-to-improve-healthcare/,-oecd-only
doc-100f743514b5,벨기에 · Land Tomorrow,-3,2025-10-03,https://www.unpayspourdemain.be/,-oecd-only;-cluster|허브\s*조성|sandbox(?!.*
doc-14cf00a2584f,리투아니아 · 1 million genomes - Vilnius University Hospital (VUL) Santaros Klinikos,-1,2025-10-03,https://genomeofeurope.eu/partners/,-oecd-only
doc-73e9da72823a,슬로베니아 · eHealth 전략 Healthier Society,1,2025-10-02,https://reform-support.ec.europa.eu/what-we-do/health-and-long-term-care/developing-ehealth-healthier-society-slovenia_en,-oecd-only;+oversight|감독|감사|audit|evalua
doc-cfdb6cdec2a7,슬로베니아 · eHealth 전략,-1,2025-10-02,https://digitalhealthuptake.eu/radar-repository/slovenias-ehealth-strategy-for-2022-2027/,-oecd-only;+oversight|감독|감사|audit|evalua;-invest(ment)?\b|투자\s*유치|vent
doc-3c30c505c8df,벨기에 · Translate-AD,-2,2025-10-02,https://www.vub.be/en/news/brussels-universities-and-university-hospitals-join-forces-for-groundbreaking-alzheimers-research,-oecd-only;+privacy|개인정보|data\s*protecti;-startup|스타트업|smes?\b|중소기업;-industry-heavy
doc-820b434f8417,그리스 · Hellenic Digital Health Cluster (HDHC) - VELES Excellence Hub,-5,2025-10-02,https://veleshub.eu/news/veles-excellence-hub-launches-to-drive-innovation/,-oecd-only;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-cluster|허브\s*조성|sandbox(?!.*
doc-625a7806551f,스웨덴 · Sunet Data 센터 DC Orion Kalix + EOSC data storage,4,2025-10-02,https://www.sunet.se/services/molnbaserade-tjanster/sunet-virtuellt-datacenter,-oecd-only;+\brisk\b|위험\s*관리|위험관리|고위험|hi;+incident|사고\s*보고|reporting\s;-bare-institution
doc-e4213b97bf34,폴란드 · 전략 e-Health 센터 – summary 2023-2027,-1,2025-10-02,https://digitalhealthuptake.eu/radar-repository/strategy-of-the-e-health-centre-2023-2027-poland/,-oecd-only;-bare-institution
doc-1938fca6bf49,스웨덴 · 보안 · cost-effective IT operations,2,2025-10-02,https://www.regeringen.se/rattsliga-dokument/statens-offentliga-utredningar/2021/12/sou-202197/,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu
doc-77bcde1dcb0e,독일 · SMEs Innovative: Medical 기술,-5,2025-10-02,https://www.bmftr.bund.de/SharedDocs/Bekanntmachungen/DE/2024/08/2024-08-09-Bekanntmachung-Medizintechnik.htm,-oecd-only;+regulat|규제;-startup|스타트업|smes?\b|중소기업;-invest(ment)?\b|투자\s*유치|vent;-competitiv|경쟁력|market\s*shar;-industry-heavy;-industry-title
doc-c282f1ca59ec,스웨덴 · 로드맵 국가 digital infrastructure 의료,1,2025-10-02,https://eurohealthobservatory.who.int/monitors/health-systems-monitor/updates/hspm/sweden-2023/a-first-step-towards-a-national-digital-infrastructure-for-healthcare,-oecd-only;+standard|표준|iso/?iec
doc-db6bb047be2c,프랑스 · PariSanté Campus,-6,2025-10-02,https://oecd.ai/en/dashboards/policy-initiatives/parisante-campus,-oecd-only;-startup|스타트업|smes?\b|중소기업;-talent|인재\s*양성|skills\s*agen;-industry-heavy
doc-29a6a343e5f2,독일 · Optimal therapies through data-driven decision · support 시스템,-1,2025-10-02,https://www.medizin.nrw/foerderaufrufe/bmbf-optimale-therapien-durch-datengetriebene-entscheidungs-und-unterstuetzungssysteme/,-oecd-only
doc-fdb0070132c0,스웨덴 · NeIC Heilsa,-1,2025-10-02,https://neic.no/heilsa/,-oecd-only
doc-d76bcfc75cfe,포르투갈 · 국가 전략 Advanced Computing,-1,2025-10-02,https://portugaldigital.gov.pt/en/accelerating-digital-transition-in-portugal/get-to-know-the-digital-transition-strategies/national-strategy-for-advanced-computing/,-oecd-only;+declarat|선언|convention|협약|조약;-talent|인재\s*양성|skills\s*agen
doc-8fc7154ea8a8,스페인 · 국가 Reference 센터 semantic resources Ministry Health,-1,2025-10-02,https://www.sanidad.gob.es/en/areas/saludDigital/home.htm,-oecd-only;+licen[cs]|면허|등록\s*의무|provide;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-bare-institution
doc-a63b7f8f21b6,라트비아 · 양해각서 Understanding,-1,2025-10-02,"https://www.cfi.lu.lv/en/about-us/news/detailed-view/t/75828/#:~:text=In%20December%202022%2C%20during%20the,microchip%20market%20is%20only%2010%25.",-oecd-only
doc-cbab8595b84a,"라트비아 · Member IPCEI Microelectronics, IPCEI Cloud data, · IPCEI Health",-3,2025-10-02,https://competition-policy.ec.europa.eu/state-aid/ipcei/approved-ipceis_en,-oecd-only;-invest(ment)?\b|투자\s*유치|vent
doc-761cfae5f441,독일 · Making repositories · AI 시스템 usable everyday nursing care,-1,2025-10-02,https://www.bmftr.bund.de/SharedDocs/Bekanntmachungen/DE/2021/01/3298_bekanntmachung.ht,-oecd-only
doc-82bb119c5f9c,라트비아 · Joining Chips Joint Undertaking (JU),0,2025-10-02,https://www.izm.gov.lv/en/article/ministry-education-and-science-updates-regulations-latvias-participation-eu-chips-joint-undertaking?utm_source=https%3A%2F%2Fwww.google.com%2F,-oecd-only;+regulat|규제;-chip|반도체|compute\s*infr|데이터센;-industry-heavy
doc-d4e16c6bc69c,리투아니아 · Integration state information resources into state data lake,1,2025-10-02,https://vda.lrv.lt/en/news/state-data-lake-is-steadily-expanding-and-diving-to-depths/,-oecd-only;+standard|표준|iso/?iec
doc-df7ae1eb173b,스페인 · IMPaCT,-1,2025-10-02,https://impact.isciii.es/,-oecd-only
doc-2b4596945fe1,스웨덴 · EUCAIM project,-3,2025-10-02,https://cancerimage.eu/,-oecd-only;-adopt(ion)?\b|도입\s*가속|활용\s*촉
doc-ddf7ef26b5a2,리투아니아 · Development data management 모델,1,2025-10-02,https://eimin.lrv.lt/en/sector-activities/digital-policy/data-governance/,-oecd-only;+standard|표준|iso/?iec
doc-b880a4ba48ab,불가리아 · Development · implementation 국가 Digital Platform Medical Diagnostics,-1,2025-10-02,https://data.europa.eu/doi/10.2792/965801,-oecd-only
doc-32505c509a3a,룩셈부르크 · Dataspace4Health,-1,2025-10-02,https://www.lih.lu/fr/article/le-luxembourg-lance-dataspace-4-health-un-espace-de-donnees-pionnier-et-un-cadre-de-gouvernance-pour-lechange-securise-et-conforme-de-donnees-de-sante/,-oecd-only;+standard|표준|iso/?iec;-gdp|생산성|productivity|growth\
doc-b8c72ab7f2cb,Data-Driven Innovation 전략 Development Trusted · Sustainable Economy Luxembourg,0,2025-10-02,https://gouvernement.lu/en/publications/rapport-etude-analyse/minist-economie/intelligence-artificielle/data-driven-innovation.html,-oecd-only;+regulat|규제;-invest(ment)?\b|투자\s*유치|vent
doc-467a24815e2b,Data – underutilized resource 스웨덴,-1,2025-10-02,https://www.regeringen.se/informationsmaterial/2021/10/data--en-underutnyttjad-resurs-for-sverige/,-oecd-only
doc-7917eb3fa49d,스웨덴 · Coordinated · 보안 government IT operations,2,2025-10-02,https://www.sgit.se/,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu
doc-baa2e7c1d14a,스웨덴 · Advanced digitalisation – future solutions Swedish industry,-3,2025-10-02,https://www.sgit.se/erbjudanden/enstaka-it-tjanster,-oecd-only;-competitiv|경쟁력|market\s*shar
doc-845a40dee636,독일 · AI-based assistance 시스템 in-process 의료 applications,-1,2025-10-02,https://www.bmbf.de/SharedDocs/Bekanntmachungen/DE/2021/07/3690_bekanntmachung.ht,-oecd-only
doc-3d98ca80a4d6,독일 · AI-assisted precision surgery oncology,2,2025-10-02,https://www.bmbf.de/SharedDocs/Bekanntmachungen/DE/2024/08/2024-08-07-Bekanntmachung-Pr%C3%A4zisionschirurgie.html,-oecd-only;+\bsafety\b|안전성|안전\s*확보
doc-a3259c78a5f8,오스트리아 · AI-Supported Administrative 통지,1,2025-10-02,https://oecd.ai/en/dashboards/policy-initiatives/ai-supported-administrative-notification,-oecd-only;+oversight|감독|감사|audit|evalua
doc-c5cbec29a64e,라트비아 · WinGo Deposit,-1,2025-10-01,https://wingo-deposit.com/,-oecd-only
doc-333840a2f269,루마니아 · Virtual civil servants,-1,2025-10-01,https://energyindustryreview.com/tech/romania-first-virtual-civil-servant/,-oecd-only
doc-ea50eb9d18b5,슬로베니아 · Use AI Business 지능 시스템 - Skrinja,1,2025-10-01,https://oecd-opsi.org/innovations/skrinja-chest-using-emerging-technologies-for-better-digital-public-services-and-data-driven-decision-making-in-slovenia/,-oecd-only;+oversight|감독|감사|audit|evalua
doc-f6006d18294e,헝가리 · 기술 Voucher 프로그램 Enterprises,-8,2025-10-01,https://nkfih.gov.hu/english-2017/press-releases-press/new-innovation-voucher,-oecd-only;-startup|스타트업|smes?\b|중소기업;-competitiv|경쟁력|market\s*shar;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-industry-heavy
doc-a7608a08cd53,몰타 · TAKEOFF Seed Fund Award,-1,2025-10-01,"https://takeoff.org.mt/seedfundawards/tosfa-2024/#:~:text=TAKEOFF%20Seed%20Fund%20Awards%202024&text=A%20total%20of%20%E2%82%AC150%2C000,awarded%20to%20the%20selected%20projects.",-oecd-only
doc-574649c8f089,Swiss Latvian Cooperation 프로그램 – Pre-defined 프로그램 Component ICT · Smart Energy,-1,2025-10-01,https://www.cfi.lu.lv/en/lacise/,-oecd-only
doc-a2f80923b2b4,리투아니아 · SustAInLivWork – 센터 Excellence (CoE) Sustainable Living · Working,-5,2025-10-01,https://www.sustainlivwork.eu/,-oecd-only;-invest(ment)?\b|투자\s*유치|vent;-cluster|허브\s*조성|sandbox(?!.*;-bare-institution
doc-ae0e67479bd4,Support Slovenian companies involved IPCEI ME/CT,-6,2025-10-01,https://www.gov.si/en/news/2025-02-14-eu-funding-for-digital-transformation-of-the-economy/,-oecd-only;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-chip|반도체|compute\s*infr|데이터센;-agriculture|농업\s*AI|관광|touri
doc-dd3360110729,몰타 · Start-up Finance Scheme,-6,2025-10-01,https://maltaenterprise.com/StartupFinance,-oecd-only;-startup|스타트업|smes?\b|중소기업;-invest(ment)?\b|투자\s*유치|vent;-industry-heavy
doc-7129d7d7af61,그리스 · Smart Attica EDIH,-8,2025-10-01,https://www.smartattica.eu/edih-network,-oecd-only;+guideline|가이드라인|지침|(?<![a-z];-startup|스타트업|smes?\b|중소기업;-invest(ment)?\b|투자\s*유치|vent;-competitiv|경쟁력|market\s*shar;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-industry-heavy
doc-0f49a9604c3b,몰타 · Smart & Sustainable Investment Grant,-5,2025-10-01,https://maltaenterprise.com/SmartandSustainableInvestment,-oecd-only;-invest(ment)?\b|투자\s*유치|vent;-competitiv|경쟁력|market\s*shar
doc-e07aa3d3f5d3,Slovenian 국가 전략 semiconductor 기술 · chips until 2030,-4,2025-10-01,https://cosylab.com/news/cosylab-strengthens-its-support-of-slovenian-chip-development-via-competence-centres/,-oecd-only;-chip|반도체|compute\s*infr|데이터센;-agriculture|농업\s*AI|관광|touri
doc-9f376a00c8d9,"Slovenian 국가 Competence 센터 chips · semiconductors, · other support as part Chips Joint Undertaking (Chips JU)",-3,2025-10-01,https://www.gov.si/en/news/2024-11-14-slovenia-among-the-countries-selected-to-establish-a-competence-centre-for-chips-and-semiconductors/,-oecd-only;-chip|반도체|compute\s*infr|데이터센;-industry-heavy;-bare-institution
doc-a00c28f9e2c6,덴마크 · Signature Projects,-1,2025-10-01,https://en.digst.dk/digital-transformation/signature-projects/,-oecd-only
doc-1f74dd9ae990,스페인 · 프로그램 support edge 기술 (as part UNICO IPCEI subsidy 프로그램),-3,2025-10-01,https://www.lamoncloa.gob.es/lang/en/gobierno/news/paginas/2024/20241210-ai-factory.aspx,-oecd-only;-competitiv|경쟁력|market\s*shar
doc-ccebd534777a,헝가리 · 프로그램 Modern Enterprises,2,2025-10-01,https://vallalkozzdigitalisan.mkik.hu/index.html,-oecd-only;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+oversight|감독|감사|audit|evalua;-startup|스타트업|smes?\b|중소기업;-industry-heavy
doc-f81acbd383d5,스페인 · Plan Promote Sectoral Data Spaces,-6,2025-10-01,https://datos.gob.es/es/noticia/plan-de-impulso-de-los-espacios-de-datos-sectoriales,-oecd-only;-competitiv|경쟁력|market\s*shar;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-agriculture|농업\s*AI|관광|touri
doc-99cc8214e2a9,스페인 · PERTE Chip Semiconductor Ecosystem,-3,2025-10-01,https://planderecuperacion.gob.es/como-acceder-a-los-fondos/pertes/perte-de-microelectronica-y-semiconductores,-oecd-only;-chip|반도체|compute\s*infr|데이터센
doc-c3f94bf0a70d,프랑스 · OcéanIA Challenge,2,2025-10-01,https://oceania.inria.cl/#about,-oecd-only;+regulat|규제
doc-e227dee63da1,아일랜드 · Next Generation Energy 시스템 (NexSys),-3,2025-10-01,"https://www.sfi.ie/funding/industry-collaboration/nexsys/#:~:text=Launched%20in%20January%202022%2C%20NexSys,the%20many%20challenges%20associated%20with",-oecd-only;-cluster|허브\s*조성|sandbox(?!.*
doc-ab3092768017,슬로베니아 · 국가 Competence 센터 SLING,-1,2025-10-01,https://www.sling.si/en/,-oecd-only;-bare-institution
doc-a9c142a44cc8,라트비아 · 양해각서 with 인공지능 센터 Hamburg (ARIC),-5,2025-10-01,https://www.liaa.gov.lv/en/article/during-german-latvian-business-forum-memorandum-understanding-artificial-intelligence-center-hamburg-was-signed?utm_source=https%3A%2F%2Fwww.google.com%2F,-oecd-only;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-cluster|허브\s*조성|sandbox(?!.*;-bare-institution
doc-441a62da1687,"리투아니아 · Measure start-ups · spin-offs Vilnius region develop innovative solutions · products AI, blockchain 기술 · robotics 프로세스 automation",-1,2025-10-01,https://eimin.lrv.lt/en/structure-and-contacts/news-1/eimin-provides-additional-funding-for-ai-projects-from-virtual-assistants-to-autonomous-recognition-systems/,-oecd-only
doc-a6c8b2234b4e,몰타 · MEGALITH project,1,2025-10-01,https://www.um.edu.mt/newspoint/news/2023/11/ai-employed-in-the-safeguarding-of-the-megalithic-temples-of-malta-the-megalith-project,-oecd-only;+oversight|감독|감사|audit|evalua
doc-ca22578f5689,Luxembourg 국가 Research Fund,-1,2025-10-01,https://www.fnr.lu/funding-instruments/,-oecd-only;+oversight|감독|감사|audit|evalua;-adopt(ion)?\b|도입\s*가속|활용\s*촉
doc-6ff93f9ebfe0,룩셈부르크 · LIFE,2,2025-10-01,https://www.list.lu/en/news/pioneering-sustainable-agriculture/?no_cache=1&cHash=5280f5a3192ed772a7e8cee46d4f5cfb,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu
doc-6704cc94ab7d,아일랜드 · Irish 센터 High-End Computing (ICHEC),-1,2025-10-01,https://www.ichec.ie/,-oecd-only;-bare-institution
doc-07aef82bd5b1,슬로베니아 · IoT Connectivity Platform,-1,2025-10-01,https://digital-strategy.ec.europa.eu/en/policies/digital-connectivity-slovenia,-oecd-only
doc-8d85ac8a3cab,"리투아니아 · InoStartas, InoBranda ir InoPazanga",-5,2025-10-01,https://www.vz.lt/verslo-kelione/2024/06/13/inopazanga-ir-inobranda-padeda-kurti-milijardus-pajamu-generuojancius-produktus,-oecd-only;-invest(ment)?\b|투자\s*유치|vent;-competitiv|경쟁력|market\s*shar
doc-5cd572b120d1,몰타 · Innovation Aid SMEs Scheme,-2,2025-10-01,https://maltaenterprise.com/innovate,-oecd-only;+guideline|가이드라인|지침|(?<![a-z];-startup|스타트업|smes?\b|중소기업;-industry-heavy;-industry-title
doc-430dac91359a,프랑스 · Inclusion climate or environmental dimensions AI 교육 · 훈련,-3,2025-10-01,https://altimpact.fr/en/,-oecd-only;-cluster|허브\s*조성|sandbox(?!.*
doc-f42ed2456025,슬로베니아 · IPCEI-CIS project Cloud Edge,-4,2025-10-01,https://www.gov.si/zbirke/javne-objave/jr-ipcei-cis-noo-javni-razpis-za-spodbude-za-projekte-vkljucene-v-ipcei-cis/,-oecd-only;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-agriculture|농업\s*AI|관광|touri
doc-2f5a298493d2,룩셈부르크 · Fit 4 Digital – AI,-4,2025-10-01,https://luxinnovation.lu/,-oecd-only;-startup|스타트업|smes?\b|중소기업;-industry-heavy
doc-51c16a9fcc67,European Digital Innovation Hubs (EDIH) Netherlands,-8,2025-10-01,https://european-digital-innovation-hubs.ec.europa.eu/edih-catalogue,-oecd-only;-startup|스타트업|smes?\b|중소기업;-competitiv|경쟁력|market\s*shar;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-industry-heavy
doc-c70adfcf500f,라트비아 · European Digital Innovation Hubs,-3,2025-10-01,https://european-digital-innovation-hubs.ec.europa.eu/edih-catalogue/edihlv,-oecd-only;-adopt(ion)?\b|도입\s*가속|활용\s*촉
doc-57bbaa9e066a,이탈리아 · Euro-Mediterranean 센터 Climate Change · Cassandra supercomputer,-3,2025-10-01,https://www.cmcc.it/it/what-we-do/high-performance-computing-center-hpcc,-oecd-only;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-bare-institution
doc-dd77865b3ea9,슬로베니아 · 설치 Edge nodes indicators,-1,2025-10-01,https://digital-strategy.ec.europa.eu/en/factpages/slovenia-2025-digital-decade-country-report,-oecd-only
doc-3216e928f954,덴마크 · EDIH AI Boost,2,2025-10-01,https://ai-boost.dk/content/ydelser/ai-boost-or-english/3f62656c-87cc-414d-bc5c-347e38776b92/,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu
doc-ca4cc53572db,아일랜드 · Disruptive 기술 Innovation Fund (DTIF),-3,2025-10-01,https://enterprise.gov.ie/en/what-we-do/innovation-research-development/disruptive-technologies-innovation-fund/,-oecd-only;-adopt(ion)?\b|도입\s*가속|활용\s*촉
doc-b0ef9b5fd393,리투아니아 · Digital Vouchers SMEs,-6,2025-10-01,https://eimin.lrv.lt/en/structure-and-contacts/news-1/eu-invests-1-million-in-digitalisation-of-lithuanian-enterprises/,-oecd-only;-startup|스타트업|smes?\b|중소기업;-gdp|생산성|productivity|growth\;-industry-heavy;-industry-title
doc-f647a9d73c9b,몰타 · Digital 기술 프로그램,-1,2025-10-01,https://xjenzamalta.mt/2025/04/07/digital-technologies-programme-2025/,-oecd-only
doc-64e75959f168,룩셈부르크 · Digital Pilot Farms,-3,2025-10-01,https://www.list.lu/fr/recherche/environment/projet/digital-pilot-farms/,-oecd-only;+principle|원칙|권고|recommendati;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-gdp|생산성|productivity|growth\
doc-f2a2ed195bd0,라트비아 · Development new big data-driven overhead power grid pre-storm damage prediction 시스템,-1,2025-10-01,https://latvenergo.lv/en,-oecd-only
