id,title,country,flag,published,canonical_url,org,member_count,in_scope,safety_score
doc-3105a06bf5cc,"21 CFR § 870.1420 (""Coronary artery disease risk indicator using acoustic heart signals"")",United States,🇺🇸,2022-06-01,https://www.federalregister.gov/documents/2022/06/01/2022-11699/medical-devices-cardiovascular-devices-classification-of-the-coronary-artery-disease-risk-indicator,Food and Drug Administration,1,False,7
doc-7e9b7aa9ee5c,인공지능 개발과 활용에 관한 인권 가이드라인,,,2022-05-18,https://www.humanrights.go.kr/site/program/board/basicboard/view?boardtypeid=24&boardid=7607961&menuid=001004002001,국가인권위원회,1,False,7
doc-42f04b95562a,사람 중심의 AI 윤리 가치 원칙,,,2022-05-11,https://iaae.ai/research/?bmode=view&idx=11376372,SK텔레콤,1,True,10
doc-5fe933e6c848,교육분야 인공지능 윤리 원칙(시안),South Korea,🇰🇷,2022-05-03,https://www.moe.go.kr/boardCnts/viewRenew.do?boardID=294&lev=0&statusYN=W&s=moe&m=020402&opType=N&boardSeq=90660,교육부,1,True,10
doc-13e6347304e1,Utah S.B. 166 (Aviation Amendments §5,United States,🇺🇸,2022-03-21,https://le.utah.gov/~2022/bills/sbillenr/SB0166.pdf,Utah,1,False,7
doc-e36cbd2b7ee1,Opinions Strengthening 거버넌스 Science · 기술 윤리,China,🇨🇳,2022-03-20,https://cset.georgetown.edu/publication/china-science-ethics-opinions/,Chinese central government,1,True,9
doc-71d669c7cd00,Opinion Strengthening Science · 기술 윤리 거버넌스,China,🇨🇳,2022-03-20,https://ai-ethics-and-governance.institute/2022/03/22/china-released-opinion-on-strengthening-the-ethics-and-governance-in-science-and-technology/,Chinese central government,1,True,22
doc-7ec39a708d60,IAA FY2022,United States,🇺🇸,2022-03-15,https://www.congress.gov/bill/117th-congress/house-bill/2471/text?s=1&r=8&q=%7B%22search%22%3A%5B%22%5C%22artificial+intelligence%5C%22+OR+%5C%22machine+learning%5C%22+OR+%5C%22algorithm%5C%22%22%5D%7D,United States Congress,1,True,6
doc-a4be047057c9,AI Liability 지침,,,2022-03-03,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A52022PC0496,European Union,1,True,6
doc-7fbcdb7c0e5f,Internet Information Service 알고리즘 권고 Management Provisions,China,🇨🇳,2022-03-01,https://digichina.stanford.edu/work/translation-internet-information-service-algorithmic-recommendation-management-provisions-effective-march-1-2022/,Chinese central government,1,False,19
doc-40bebe9cf24c,"21 CFR § 870.2210 (""Adjunctive predictive cardiovascular indicator"")",United States,🇺🇸,2022-02-14,https://www.federalregister.gov/documents/2022/02/14/2022-03096/medical-devices-cardiovascular-devices-classification-of-the-adjunctive-predictive-cardiovascular,Food and Drug Administration,1,False,9
doc-3ac335916a6d,"21 CFR § 870.2790 (""Photoplethysmograph analysis software over-the-counter use"")",United States,🇺🇸,2022-02-04,https://www.federalregister.gov/documents/2022/02/04/2022-02358/medical-devices-cardiovascular-devices-classification-of-the-photoplethysmograph-analysis-software,Food and Drug Administration,1,False,4
doc-a363874aabcc,"21 CFR § 870.2345 (""Electrocardiograph software over-the-counter use"")",United States,🇺🇸,2022-01-18,https://www.federalregister.gov/documents/2022/01/18/2022-00827/medical-devices-cardiovascular-devices-classification-of-the-electrocardiograph-software-for,Food and Drug Administration,1,False,4
doc-058f8b32c8c7,한국-캐나다 인공지능 교육 연구 보고서,South Korea,🇰🇷,2022-01-17,https://www.fsc.go.kr/no010101/76206?srchCtgry=&curPage=&srchKey=&srchText=&srchBeginDt=&srchEndDt=,KAIEA,3,True,8
doc-09908af0a953,New York City 이사회 No. 1806-A,United States,🇺🇸,2022-01-15,https://www.nyc.gov/assets/oti/downloads/pdf/reports/2022-algorithmic-%20tools-reporting.pdf,"New York, NY",1,True,7
doc-5bb0df4257b6,Good AI 교육,,,2022-01-04,http://ai4school.org/,AI4SCHOOL,1,True,3
doc-74da40816907,인공지능 윤리 교육 온라인 학습터,South Korea,🇰🇷,2022-01-04,https://sites.google.com/view/ethicsai/%ED%99%88?authuser=0,과기부지정 인공지능교육교사연구회&한울초 김성락 교사,1,True,6
doc-747bd19286b0,벨기에 · sustAIn.brussels,Belgium,🇧🇪,2022-01-01,https://www.sustain.brussels/fr_BE,sustAIn.brussels – European Digital Innovation Hub,1,False,-3
doc-73e9da72823a,슬로베니아 · eHealth 전략 Healthier Society,Slovenia,🇸🇮,2022-01-01,https://reform-support.ec.europa.eu/what-we-do/health-and-long-term-care/developing-ehealth-healthier-society-slovenia_en,Ministry of Health,1,False,1
doc-cfdb6cdec2a7,슬로베니아 · eHealth 전략,Slovenia,🇸🇮,2022-01-01,https://digitalhealthuptake.eu/radar-repository/slovenias-ehealth-strategy-for-2022-2027/,Ministry of Health,1,False,-1
doc-c668468b171f,"슬로베니아 · e-Farming, Food · Forestry Project under RRF",Slovenia,🇸🇮,2022-01-01,https://www.gov.si/en/news/2022-12-05-minister-sinko-and-the-representatives-of-service-providers-signed-the-first-contracts-under-the-recovery-and-resilience-plan/,"Ministry of Agriculture, Forestry and Food",1,False,-2
doc-d1ff7924aed8,Working Party AI 거버넌스 (AIGO),,,2022-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_26eva37ykvd8gvw.pdf,,1,True,13
doc-25d0b5710de9,리투아니아 · Wizards (Teachers Lead Tech),Lithuania,🇱🇹,2022-01-01,https://govtechlab.lt/ecosystem/teachers-lead-tech/,GovTech Lab Lithuania,1,False,-1
doc-d2108569b5b7,불가리아 · Urban Data Space,Bulgaria,🇧🇬,2022-01-01,https://www.gate-ai.eu/en/home/,"GATE Institute (Big Data for Smart Society), Sofia University",1,False,-1
doc-e533f249f15f,그리스 · Upgrading 국가 Network Infrastructures Research · 기술 (GRNET),Greece,🇬🇷,2022-01-01,https://greece20.gov.gr/?projects=anavathmisi-toy-ethnikoy-diktyoy-ypodomon-technologias-kai-ereynas-edyte-16955-3,GRNET (National Infrastructures for Research and Technology),1,False,-1
doc-f1301bc94f1e,크로아티아 · University Zagreb University Computing 센터 (SRCE) ICT 교육 프로그램,Croatia,🇭🇷,2022-01-01,https://www.srce.unizg.hr/en/about-srce,University of Zagreb,1,False,-2
doc-462125ae0102,튀르키예 · Türkiye's Membership Global Partnership AI,Turkey,🇹🇷,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/türkiyes-membership-in-global-partnership-on-ai-8690,Ministry of Industry and Technology,1,True,7
doc-631362e2849b,튀르키예 · 신뢰할 수 있는 AI Trust Stamp,Turkey,🇹🇷,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/trustworthy-ai-trust-stamp-7161,Ministry of Industry and Technology|Turkish Standards Institution,1,True,15
doc-410c2fc36f27,스웨덴 · Transitional 연구 support,Sweden,🇸🇪,2022-01-01,https://www.unionen.se/rad-och-stod/omstallningsorganisationer,Swedish Board of Student Finance (CSN),2,False,-3
doc-7a4014b83b6d,슬로베니아 · Transformation work because AI,Slovenia,🇸🇮,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/transformation-of-work-because-of-ai-8660,Ministry of Digital Transformation,1,False,-1
doc-0317901d526a,튀르키예 · Digital Youth 인공지능 Ecosystem,Turkey,🇹🇷,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/the-digital-youth-artificial-intelligence-ecosystem-9454,Presidency Of The Republic Of Turkey Digital Transformation Office,1,False,-1
doc-0df11fefe4bc,인도 · Bhashini 이니셔티브 (국가 Language Translation Mission),India,🇮🇳,2022-01-01,https://api.oecdai.org/storage/policy-initiatives/May2026/117ojph5zkmpbaq8ue-Press%20release%20-%20%20%20%20Digital%20India%20BHASHINI%20-%20India%C3%A2%C2%80%C2%99s%20AI-led%20language%20translation%20platform.pdf,Ministry of Electronics and Information Technology (MeitY),1,False,-1
doc-0aebd83397ff,Thailand 국가 AI 전략 · 행동계획 (2022 “ 2027),Thailand,🇹🇭,2022-01-01,https://web.facebook.com/aithailandcommu/?locale=th_TH&_rdc=1&_rdr,Thailand,1,True,9
doc-70389220c985,프랑스 · Testing · experimentation facilities,France,🇫🇷,2022-01-01,https://www.entreprises.gouv.fr/la-dge/actualites/appel-projets-pour-les-installations-dessai-et-dexperimentation-de-lia,"The Ministry of Economics, Finance and Industrial and Digital Sovereignty",1,True,14
doc-45a4ef08d61b,체코 · 기술 Incubation Project,Czechia,🇨🇿,2022-01-01,https://technologickainkubace.org/en/#:~:text=The%20Technology%20Incubation%20project%,Ministry of Industry and Trade,1,False,-1
doc-a807bd009d19,UAE · Synthetic Data Experiment,United Arab Emirates,🇦🇪,2022-01-01,https://www.digitaldubai.ae/newsroom/news/digital-dubai-launches-framework-on-synthetic-data-and-its-role-in-enhancing-artificial-intelligence,Smart Dubai Government Establishment,1,True,10
doc-aa9e10849231,헝가리 · Supporting digital transformation 의료 (COFOG code: 07.4) – Recovery · Resilience Fund Plan,Hungary,🇭🇺,2022-01-01,https://commission.europa.eu/business-economy-euro/economic-recovery/recovery-and-resilience-facility/country-pages/hungarys-recovery-and-resilience-plan_en,Ministry of the Interior,1,False,2
doc-61b57314dc4b,프랑스 · Support semiconductor ecosystem,France,🇫🇷,2022-01-01,https://digital-strategy.ec.europa.eu/en/news/strengthening-europes-semiconductor-future,"The Ministry of Economics, Finance and Industrial and Digital Sovereignty",1,False,6
doc-9f92491284d8,크로아티아 · Supek Supercomputer,Croatia,🇭🇷,2022-01-01,https://www.mep.hr/en/supercomputer-supek/,University of Zagreb,1,False,-1
doc-254f7df60b14,캄보디아 · Sub-decree 81 기관 · Functioning Digital Government 위원회 (DGC),Cambodia,🇰🇭,2022-01-01,https://go.gov.kh/dgc/22sd81-dgcorgan,Cambodia,1,True,2
doc-587c21297221,스페인 · Strategic projects economic recovery · transformation (PERTE) new language economy,Spain,🇪🇸,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-in-spanish,Government Presidency,1,False,-1
doc-1b7814234a1e,몰타 · Start-up Residence 프로그램,Malta,🇲🇹,2022-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_q44r28yursh3ett.pdf,Malta Enterprise Corporation (ME; Malta Enterprise Corporation)|Residency Malta Agency (RMA; Residency Malta Agency),1,False,-8
doc-6d21bca3f848,불가리아 · Start-up Ecosystem Support,Bulgaria,🇧🇬,2022-01-01,https://investsofia.com/en/start-up/,Ministry of Innovation and Growth,1,False,-6
doc-45841d353f01,그리스 · Special Secretariat Foresight Presidency Government,Greece,🇬🇷,2022-01-01,https://foresight.gov.gr/,Presidency of the Government,2,True,2
doc-8051a7cc5e85,스페인 · Spanish Territorial Networks Technological Especialisation,Spain,🇪🇸,2022-01-01,https://espanadigital.gob.es/medida/retech-redes-territoriales-de-especializacion-tecnologica,Ministry of Economic Affairs and Digital Transformation (MAETD),1,False,-1
doc-6a8c9e79e310,루마니아 · Smart Specialization 기술 Agro-ecology · Forestry (PNRR) context 국가 Forest 전략 2030,Romania,🇷🇴,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/smart-specialization-technologies-for-agro-ecology-and-forestry-pnrr-in-the-context-of-the-national-forest-strategy-2030,"Ministry of Research, Innovation and Digitalisation",1,False,0
doc-6a15fd0002c1,벨기에 · Smart Data Sciences Market Consultation,Belgium,🇧🇪,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/smart-data-sciences-market-consultation,FPS Policy,1,False,-1
doc-cb4d2b18c321,"그리스 · Smart Cities Projects Kozani, Trikala, Ioannina, Kalamata, Thessaloniki · Athens",Greece,🇬🇷,2022-01-01,https://ec.europa.eu/commission/presscorner/detail/en/ip_22_2591,Ministry of Environment and Energy,1,True,2
doc-b8e11ec38582,슬로베니아 · Slovakia	Strategic Transport Development Plan Slovak Republic until 2030,Slovenia,🇸🇮,2022-01-01,https://www.opii.gov.sk/download/d/sk_transport_masterplan_(en_version).pdf,Ministry of Transport and Construction,1,False,2
doc-a937f5628bb6,슬로바키아 · Seerlinq,Slovakia,🇸🇰,2022-01-01,https://seerlinq.com/o-nas/blog/we-have-officially-launched-our-first-product-in-slovakia,Seerlinq,1,False,-1
doc-d0103b7c2707,Science Fund Republic Serbia,Serbia,🇷🇸,2022-01-01,https://fondzanauku.gov.rs/about-us/?lang=en#1546230834736-e33b5496-e60f   https://fondzanauku.gov.rs/programs/?lang=en,The Science Fund,1,False,-1
doc-4af105c82bfa,포르투갈 · Route 25 Project,Portugal,🇵🇹,2022-01-01,https://route-25.com/en/projects/,Ministry of Infrastructure and Housing,1,False,-5
doc-bfd8a87977f9,루마니아 · Research areas strategic interest,Romania,🇷🇴,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/research-in-areas-of-strategic-interest,Government of Romania,1,False,-3
doc-c474b95fcfe6,Research Ireland research infrastructure 프로그램 awards,Ireland,🇮🇪,2022-01-01,https://www.researchireland.ie/funding/infrastructure/,Research Ireland,1,False,-1
doc-957779fdc1aa,노르웨이 · 보고서: Boss Sees You? Monitoring · Control Employees' Digital Activities,Norway,🇳🇴,2022-01-01,https://www.datatilsynet.no/regelverk-og-verktoy/rapporter-og-utredninger/sjefen-ser-deg-overvaking-og-kontroll-av-arbeidstakeres-digitale-aktiviteter/,Norwegian Data Protection Authority,1,False,10
doc-61c099bb2607,Regulatory 프레임워크 Automated Vehicles 호주,Australia,🇦🇺,2022-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_ax37i8tgcpyatsj.pdf,"National Transport Commission (NTC)|Department of Infrastructure, Transport, Regional Development, Communications and the Arts (DITRDCA)",1,False,9
doc-1d594e14abbc,프랑스 · Regional/local AI networks,France,🇫🇷,2022-01-01,https://labo.societenumerique.gouv.fr/en/articles/dossier-comment-les-collectivites-territoriales-semparentent-elles-de-lintelligence-artificielle/,Republique Francaise - Anct (société numérique),1,False,-1
doc-dece88fbd01a,슬로베니아 · Reform Higher 교육 Green · Resilient Transition Society 5.0,Slovenia,🇸🇮,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/reform-of-higher-education-for-a-green-and-resilient-transition-to-society-50,"Ministry of Education, Science and Sport",1,True,4
doc-8b6455ba74ab,멕시코 · 권고 Processing Personal Data Regarding Use 인공지능,Mexico,🇲🇽,2022-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_8buqw3dk82d6fri.pdf,"National Institute for Transparency, Access to Information and Personal Data Protection",1,True,18
doc-185130a1641a,덴마크 · Radiobotics - RBfracture,Denmark,🇩🇰,2022-01-01,https://radiobotics.com/solutions/rbfracture/,Radiobotics ApS,1,False,1
doc-1baccc9c5695,네덜란드 · ROBUST,Netherlands,🇳🇱,2022-01-01,https://www.nwo.nl/en/researchprogrammes/knowledge-and-innovation-covenant/long-term-programmes-kic-2020-2023/robust-trustworthy-ai-based-systems-sustainable-growth,Dutch Research Council,1,True,7
doc-04406cb96762,벨기에 · REASSURE,Belgium,🇧🇪,2022-01-01,https://researchportal.vub.be/en/projects/joint-rd-2022-reassure-context-aware-reliability-assessment-and-o,Vrije Universiteit Brussel (VUB),1,False,-1
doc-327ad33b9e89,슬로베니아 · R&D projects ICT · specific economic purposes,Slovenia,🇸🇮,2022-01-01,https://www.gov.si/zbirke/projekti-in-programi/razvojna-sredstva-za-gospodarstvo-turizem-in-sport,"Ministry of the Economy, Tourism and Sport",1,True,2
doc-6ea681283014,Quantum Spain,Spain,🇪🇸,2022-01-01,https://www.boe.es/eli/es/rd/2021/10/26/936,Ministry of Economic Affairs and Digital Transformation (MAETD; Ministerio de Asuntos Económicos y Transformación Digital),1,False,-3
doc-ab9e90a1eba9,이탈리아 · Quantum Computing 연구개발 프로그램,Italy,🇮🇹,2022-01-01,https://www.supercomputing-icsc.it/en/icsc-home/,Ministry of University and Research; National Recovery and Resilience Plan (NRRP),1,True,2
doc-514350353135,슬로베니아 · Pumice,Slovenia,🇸🇮,2022-01-01,https://gairdin.eu/about-us/,PUMICE,1,False,-1
doc-4bea64641ad2,우루과이 · 공공부문 인공지능 Observatory,Uruguay,🇺🇾,2022-01-01,https://www.gub.uy/agencia-gobierno-electronico-sociedad-informacion-conocimiento/observatorio-inteligencia-artificial,Agency for the development of the Electronic Government and Society Information and Technology (AGESIC)  and Unit for Access to Public Information (UAIP),1,True,11
doc-0de3754e3816,스페인 · Project Spanish Language · AI,Spain,🇪🇸,2022-01-01,https://www.rae.es/noticia/que-es-leia,Royal Spanish Academy (RAE),1,False,-1
doc-7916dd31eba9,폴란드 · 프로그램 development digital competencies,Poland,🇵🇱,2022-01-01,https://kompetencjecyfrowe.gov.pl/aktualnosci/wpis/wszyscy-w-programie-rozwoju-kompetencji-cyfrowych,Center for the Development of Digital Competencies,1,False,-1
doc-e3fdb46f937e,헝가리 · 프로그램 Modern Enterprises,Hungary,🇭🇺,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/programme-for-modern-enterprises,Hungarian Chamber of Commerce and Industry,1,False,2
doc-fc4a68e183b4,ProChile - AI · Digital Services Export Promotion Line,Chile,🇨🇱,2022-01-01,https://cdc.prochile.cl/documento/manual-de-exportacion-de-servicios-2025/,Chile,1,False,-1
doc-50420384511b,싱가포르 · Privacy Enhancing 기술 Sandbox,Singapore,🇸🇬,2022-01-01,https://www.imda.gov.sg/how-we-can-help/data-innovation/privacy-enhancing-technology-sandboxes,Infocomm Media Development Authority (IMDA),1,False,8
doc-ee18e049905b,덴마크 · Plan new 기술 · automation 공공부문,Denmark,🇩🇰,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/plan-for-new-technology-and-automation-of-the-public-sector,Ministry of Digital Government and Gender Equality,1,False,-3
doc-baad412e26e3,슬로베니아 · Pilot projects enhance energy efficiency · enhancement use renewables economy,Slovenia,🇸🇮,2022-01-01,https://www.gov.si/en/news/2022-05-16-government-adopts-strategic-starting-points-for-the-promotion-of-energy-efficiency-in-the-economy/,Energy Agency,1,False,-3
doc-1f621adee34c,슬로베니아 · Pilot demonstration projects,Slovenia,🇸🇮,2022-01-01,https://javni-razpisi.si/javni-razpis-za-okrevanje-in-odpornost-s-pilotno-demonstracijskimi-projekti/razpis-185.html,"SPIRIT Slovenia – Public Agency for Entrepreneurship, Internationalisation, Foreign Investments and Technology",1,False,-1
doc-bdbfb0dd6970,그리스 · Panhellenic Educational Robotics Competition,Greece,🇬🇷,2022-01-01,https://wrohellas.gr/panhellenic-stem-educational-robotics-competition-2023/?lang=en,WRO Hellas (World Robot Olympiad Hellas),1,False,2
doc-99cc8214e2a9,스페인 · PERTE Chip Semiconductor Ecosystem,Spain,🇪🇸,2022-01-01,https://planderecuperacion.gob.es/como-acceder-a-los-fondos/pertes/perte-de-microelectronica-y-semiconductores,Presidency of the Government of Spain,1,False,-3
doc-26cff11f5438,루마니아 · Order no. 234/2022 regarding professional 훈련 · development programs civil servants,Romania,🇷🇴,2022-01-01,"https://oecd.ai/en/dashboards/policy-initiatives/measures-for-training-civil-servants-in-ict-and-emerging-technologies,-including-ai",National Agency of Public Officers,1,False,1
doc-b43061e6f721,라트비아 · Open Data 행동계획,Latvia,🇱🇻,2022-01-01,https://api.oecdai.org/storage/policy-initiatives/Oct2025/117ojppp0xmg9il0yb-fu_e6adk8x5etzimaw.pdf,Latvian Ministry of Environmental Protection and Regional Development (VARAM); State Chancellery Riga 2024,1,True,3
doc-0a6324d9a4df,캐나다 · Ontario Working Workers 법,Canada,🇨🇦,2022-01-01,https://www.ola.org/en/legislative-business/bills/parliament-42/session-2/bill-88,Ontario Legislative Assembly,1,False,8
doc-600fffcce2b8,OECD 프레임워크 or Classification AI 시스템,,,2022-01-01,https://www.oecd.org/en/publications/oecd-framework-for-the-classification-of-ai-systems_cb6d9eca-en.html,,1,True,11
doc-79c795998d80,OECD Catalogue Tools · Metrics,,,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/oecd-catalogue-of-tools-and-metrics-1135,,1,True,2
doc-34758ff64918,브라질 · OBIA,Brazil,🇧🇷,2022-01-01,https://obia.nic.br/,"Ministry of Science, Technology and Innovation (MCTI)",1,False,-3
doc-21c966ffc370,슬로베니아 · NpUI Government 작업반,Slovenia,🇸🇮,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/npui-government-working-group-6740,Ministry of Digital Transformation,1,True,4
doc-e227dee63da1,아일랜드 · Next Generation Energy 시스템 (NexSys),Ireland,🇮🇪,2022-01-01,"https://www.sfi.ie/funding/industry-collaboration/nexsys/#:~:text=Launched%20in%20January%202022%2C%20NexSys,the%20many%20challenges%20associated%20with",Irish Research Council; NexSys Consortium,1,False,-3
doc-3f4473178bf7,"미국 · New York, Electronic Monitoring 법안",United States,🇺🇸,2022-01-01,https://www.nysenate.gov/legislation/bills/2021/S2628,New York State Legislature,1,False,10
doc-cc0d19ac2701,폴란드 · New Energy,Poland,🇵🇱,2022-01-01,https://nowaenergiasa.pl/?page_id=444&lang=en,National Fund for Environmental Protection and Water Management,1,False,-3
doc-258f7d56807e,포르투갈 · 국가 Test Beds Network,Portugal,🇵🇹,2022-01-01,https://ani.pt/en/test-beds/,Start PME,1,False,-6
doc-a831d92c825f,덴마크 · 국가 전략 Quantum 기술,Denmark,🇩🇰,2022-01-01,https://api.oecdai.org/storage/policy-initiatives/Sep2025/117ojppp0xmfy0z3zg-National%20Strategy%20for%20Quantum%20Technology.pdf,Danish Ministry of Higher Education and Science,1,False,-1
doc-d76bcfc75cfe,포르투갈 · 국가 전략 Advanced Computing,Portugal,🇵🇹,2022-01-01,https://portugaldigital.gov.pt/en/accelerating-digital-transition-in-portugal/get-to-know-the-digital-transition-strategies/national-strategy-for-advanced-computing/,Portugal Digital / Government of Portugal,1,False,-1
doc-a5304046dcfc,이탈리아 · 국가 Strategic Hub,Italy,🇮🇹,2022-01-01,"https://www.polostrategiconazionale.it/en/about-us/polo-strategico-nazionale/#:~:text=The%20creation%20of%20Polo%20Strategico,data%20and%20strategic%20infrastructure%20activity.",Department for Digital Transformation; Agency for National Cybersecurity; National Strategic Hub S.p.A,1,True,5
doc-2934d566cdeb,사우디 · 국가 지식재산 전략 (NIPST),Saudi Arabia,🇸🇦,2022-01-01,https://externalportal-backend-production.saip.gov.sa/sites/default/files/2022-12/%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A%D8%A9%20%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9%20%D9%88%D8%AB%D9%8A%D9%82%D8%A9%20engfinal.pdf,"Department of Trade, Industry and Competition (DTIC)",1,True,2
doc-c9e7121b2dcb,남아공 · 국가 Integrated Cyber Infrastructure 시스템 (NICIS),South Africa,🇿🇦,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-integrated-cyber-infrastructure-system-nicis,South Africa,1,False,-1
doc-370931156fe3,불가리아 · 국가 Health 전략 2030,Bulgaria,🇧🇬,2022-01-01,https://www.mh.government.bg/upload/12755/%D0%A0%D0%9D%D0%A1%20-%20%D0%9D%D0%97%D0%A1%202030.pdf,Ministry of Health,1,True,4
doc-3b48103df324,루마니아 · 국가 Genomic Data Infrastructure (GDI) Node · 1+ Million Genome Project,Romania,🇷🇴,2022-01-01,https://genomica.gov.ro/en/gdi/,Ministry of Health,1,True,3
doc-8ae1f38d53d8,네덜란드 · 국가 교육 Lab AI,Netherlands,🇳🇱,2022-01-01,https://www.ru.nl/en/nolai/about-nolai,Ministry of Economic Affairs and Climate Policy (EZK),2,False,-1
doc-4b3cf622c32d,미국 · 국가 Defense Authorization 법 Fiscal Year 2022,United States,🇺🇸,2022-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_k2f8q4jdvtsskek.pdf,Department of Defense (DOD),1,True,10
doc-66cf80600e27,인도 · 국가 Data & Analytics Platform,India,🇮🇳,2022-01-01,https://ndap.niti.gov.in,NITI Aayog,1,False,-1
doc-6b9affcf6379,벨기에 · 국가 Convergence Plan Development AI,Belgium,🇧🇪,2022-01-01,https://www.actuia.com/english/belgium-adopts-a-national-plan-for-the-development-of-artificial-intelligence/,Government of Belgium,1,True,3
doc-49020fb42e21,프랑스 · 국가 Consultative 위원회 Digital 윤리 · AI,France,🇫🇷,2022-01-01,https://www.ccne-ethique.fr/cnpen,Office of the Prime Minister,1,True,7
doc-f131f891d041,에스토니아 · 국가 AI 전략 2.0,Estonia,🇪🇪,2022-01-01,https://www.kratid.ee/_files/ugd/980182_4434a890f1e64c66b1190b0bd2665dc2.pdf,Ministry of Economic Affairs and Communications (MKM); Ministry of Education and Research (HTM); Ministry of Justice (JuM),1,False,-1
doc-f8f6dfeedc09,태국 · 국가 AI Service Platform,Thailand,🇹🇭,2022-01-01,https://nationalai.in.th/,The National Science and Technology Development Agency,1,False,-1
doc-fb80742160fa,나이지리아 · 국가 AI 정책: Call Contributions,Nigeria,🇳🇬,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-ai-policy-call-for-contributions-2007,National Information Technology Development Agency (NITDA),1,True,10
doc-6e79513eff0d,호주 · NSW AI Assurance 프레임워크,Australia,🇦🇺,2022-01-01,https://www.digital.nsw.gov.au/policy/artificial-intelligence/nsw-ai-assurance-framework,Government of New South Wales,1,True,13
doc-cdfa31769175,체코 · Mobility Innovation Hub,Czechia,🇨🇿,2022-01-01,https://www.mobility-hub.cz/?lang=en,Ministry of Industry and Trade,1,False,-3
doc-b8176d4fee18,멕시코 · Memories Privacy Route: 인공지능—Perspectives · Prospects from Right Personal 개인정보보호 · Privacy,Mexico,🇲🇽,2022-01-01,http://www.idaipqroo.org.mx/archivos/institucion/publicaciones/pdf/memorias_de_la_ruta_de_la_privacidad.pdf,"National Institute of Transparency, Access to Information and Personal Data Protection",1,True,5
doc-a63b7f8f21b6,라트비아 · 양해각서 Understanding,Latvia,🇱🇻,2022-01-01,"https://www.cfi.lu.lv/en/about-us/news/detailed-view/t/75828/#:~:text=In%20December%202022%2C%20during%20the,microchip%20market%20is%20only%2010%25.",Riga Technical University; 5G Techritory stakeholders,1,False,-1
doc-f86cfd1cf8a3,Mechanisms Attracting Foreign · Returning Domestic Experts Strengthen Slovenia's Position Global Digitisation Trends,Slovenia,🇸🇮,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/mechanisms-for-attracting-foreign-and-returning-domestic-experts-to-strengthen-slovenias-position-in-global-digitisation-trends-5489,Ministry of Digital Transformation,1,True,10
doc-9095e57c6113,Mauritius AI 이사회,Mauritius,🇲🇺,2022-01-01,https://www.mauritiusemergingtech.com/,"Ministry of Information Technology, Communication and Innovation",1,True,2
doc-ebd69db6df49,Luxembourg 국가 Data Service (LNDS),Luxembourg,🇱🇺,2022-01-01,https://www.lnds.lu/about-us/,Luxembourg National Data Service (LNDS),1,True,12
doc-63db5b7baeab,오스트리아 · Literature Search Linking With Legal Databases,Austria,🇦🇹,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/literature-search-linking-with-legal-databases-9285,Ministry of Justice,1,True,2
doc-3f1544a6fb9a,이스라엘 · Legal Opinion: Uses Copyrighted Materials 머신러닝,Israel,🇮🇱,2022-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_x2ss5zt2mcu4cdi.pdf,Legislation and Legal Counsel (Civil Law),1,True,6
doc-e09be6f4ae62,"그리스 · 법 n. 4961/2022 Emerging information · communication 기술 · societies, enhancing digital 거버넌스 · other provisions",Greece,🇬🇷,2022-01-01,https://search.et.gr/el/fek/?fekId=618783,Greece,1,True,14
doc-53bf7dcb61b9,오스트리아 · 법 as Code Procedures Public Administration,Austria,🇦🇹,2022-01-01,https://www.bundeskanzleramt.gv.at/agenda/digitalisierung/verwaltung.html#einsatz-von-methoden-der-symbolischen-ki-in-der-verwaltung-016-1,"Federal Chancellery of Austria, Directorate General for Digitalisation and E-Government",1,True,6
